hodnota,rok,orp,okres,kraj,typHodnoty,pohlavi,vekovaSkupina
2745.995423341,2016,7211,,,1,2,1
2214.3304783789,2016,7212,,,1,2,1
3321.7027215632,2016,7213,,,1,2,1
4742.2680412371,2016,8101,,,1,2,1
1701.4036580179,2016,8102,,,1,2,1
2734.0823970037,2016,8103,,,1,2,1
1032.4483775811,2016,8104,,,1,2,1
0,2016,8105,,,1,2,1
757.02956020187,2016,8106,,,1,2,1
6500.5417118093,2016,8107,,,1,2,1
10478.397616289,2016,8108,,,1,2,1
65.941312232113,2016,8109,,,1,2,1
2416.2548050522,2016,8110,,,1,2,1
1256.9832402235,2016,8111,,,1,2,1
2026.1437908497,2016,8112,,,1,2,1
12395.709177592,2016,8113,,,1,2,1
10606.060606061,2016,8114,,,1,2,1
599.58289885297,2016,8115,,,1,2,1
2653.5253980288,2016,8116,,,1,2,1
3509.0042372881,2016,8117,,,1,2,1
4452.6901669759,2016,8118,,,1,2,1
2028.960744949,2016,8119,,,1,2,1
1279.5275590551,2016,8120,,,1,2,1
3668.8150718889,2016,8121,,,1,2,1
1896.2075848303,2016,8122,,,1,2,1
3116.1208702325,2017,1000,,,1,2,1
0,2017,2101,,,1,2,1
36.13369467028,2017,2102,,,1,2,1
711.11932028075,2017,2103,,,1,2,1
4073.1070496084,2017,2104,,,1,2,1
0,2017,2105,,,1,2,1
1344.3640124095,2017,2106,,,1,2,1
2387.4118285404,2017,2107,,,1,2,1
1978.4172661871,2017,2108,,,1,2,1
3625.0751051472,2017,2109,,,1,2,1
3954.4447959506,2017,2110,,,1,2,1
0,2017,2111,,,1,2,1
0,2017,2112,,,1,2,1
4624.7156937074,2017,2113,,,1,2,1
3100.7751937984,2017,2114,,,1,2,1
46.253469010176,2017,2115,,,1,2,1
0,2017,2116,,,1,2,1
0,2017,2117,,,1,2,1
1003.1347962382,2017,2118,,,1,2,1
1333.9070567986,2017,2119,,,1,2,1
799.53198127925,2017,2120,,,1,2,1
4112.2399612966,2017,2121,,,1,2,1
2015.7756354075,2017,2122,,,1,2,1
1709.4017094017,2017,2123,,,1,2,1
3907.6923076923,2017,2124,,,1,2,1
3213.9093782929,2017,2125,,,1,2,1
0,2017,2126,,,1,2,1
0,2017,3101,,,1,2,1
11918.283640953,2017,3102,,,1,2,1
27010.804321729,2017,3103,,,1,2,1
0,2017,3104,,,1,2,1
5582.4551409855,2017,3105,,,1,2,1
0,2017,3106,,,1,2,1
6924.3156199678,2017,3107,,,1,2,1
22344.228804903,2017,3108,,,1,2,1
17183.209101608,2017,3109,,,1,2,1
2507.8369905956,2017,3110,,,1,2,1
3226.7358110055,2017,3111,,,1,2,1
2900.2514668902,2017,3112,,,1,2,1
0,2017,3113,,,1,2,1
55.803571428571,2017,3114,,,1,2,1
1685.393258427,2017,3115,,,1,2,1
3799.5149555376,2017,3116,,,1,2,1
5997.693194925,2017,3117,,,1,2,1
0,2017,3201,,,1,2,1
4111.7892707999,2017,3202,,,1,2,1
3270.4402515723,2017,3203,,,1,2,1
0,2017,3204,,,1,2,1
18037.206794284,2017,3205,,,1,2,1
0,2017,3206,,,1,2,1
0,2017,3207,,,1,2,1
3894.0809968847,2017,3208,,,1,2,1
523.14748459223,2017,3209,,,1,2,1
476.19047619048,2017,3210,,,1,2,1
1481.903676261,2017,3211,,,1,2,1
3064.6992054484,2017,3212,,,1,2,1
0,2017,3213,,,1,2,1
9053.738317757,2017,3214,,,1,2,1
1457.0007107321,2017,3215,,,1,2,1
0,2017,4101,,,1,2,1
4200.5775794172,2017,4102,,,1,2,1
11686.171089501,2017,4103,,,1,2,1
2147.2392638037,2017,4104,,,1,2,1
2578.6163522013,2017,4105,,,1,2,1
1188.2129277567,2017,4106,,,1,2,1
1535.9885693874,2017,4107,,,1,2,1
0,2017,4201,,,1,2,1
4658.3850931677,2017,4202,,,1,2,1
10994.682514858,2017,4203,,,1,2,1
16012.176560122,2017,4204,,,1,2,1
1931.0045563029,2017,4205,,,1,2,1
4805.3314626447,2017,4206,,,1,2,1
438.21209465381,2017,4207,,,1,2,1
1679.8418972332,2017,4208,,,1,2,1
1256.5445026178,2017,4209,,,1,2,1
161.0305958132,2017,4210,,,1,2,1
1108.1390905617,2017,4211,,,1,2,1
0,2017,4212,,,1,2,1
3802.0443779606,2017,4213,,,1,2,1
4197.4794292261,2017,4214,,,1,2,1
0,2017,4215,,,1,2,1
450.65344749887,2017,4216,,,1,2,1
648.5084306096,2017,5101,,,1,2,1
2262.443438914,2017,5102,,,1,2,1
5498.5169974903,2017,5103,,,1,2,1
996.26400996264,2017,5104,,,1,2,1
3572.6584022039,2017,5105,,,1,2,1
0,2017,5106,,,1,2,1
208.98641588297,2017,5107,,,1,2,1
0,2017,5108,,,1,2,1
812.01786439302,2017,5109,,,1,2,1
0,2017,5110,,,1,2,1
2065.404475043,2017,5201,,,1,2,1
0,2017,5202,,,1,2,1
11657.083115525,2017,5203,,,1,2,1
1734.1040462428,2017,5204,,,1,2,1
2043.0600091617,2017,5205,,,1,2,1
0,2017,5206,,,1,2,1
9168.5649202733,2017,5207,,,1,2,1
1996.9278033794,2017,5208,,,1,2,1
3502.4696901661,2017,5209,,,1,2,1
5046.3439752832,2017,5210,,,1,2,1
1257.253384913,2017,5211,,,1,2,1
5094.0438871473,2017,5212,,,1,2,1
9487.0806016197,2017,5213,,,1,2,1
5289.9936265137,2017,5214,,,1,2,1
2796.8821641449,2017,5215,,,1,2,1
1018.1818181818,2017,5301,,,1,2,1
820.79343365253,2017,5302,,,1,2,1
0,2017,5303,,,1,2,1
176.735218509,2017,5304,,,1,2,1
0,2017,5305,,,1,2,1
0,2017,5306,,,1,2,1
4624.2774566474,2017,5307,,,1,2,1
1911.8428040361,2017,5308,,,1,2,1
5336.0910031024,2017,5309,,,1,2,1
0,2017,5310,,,1,2,1
0,2017,5311,,,1,2,1
3412.6984126984,2017,5312,,,1,2,1
0,2017,5313,,,1,2,1
521.66934189406,2017,5314,,,1,2,1
473.72954349699,2017,5315,,,1,2,1
1072.194424589,2017,6101,,,1,2,1
5183.9052085905,2017,6102,,,1,2,1
158.85623510723,2017,6103,,,1,2,1
0,2017,6104,,,1,2,1
1658.2278481013,2017,6105,,,1,2,1
1866.8326073429,2017,6106,,,1,2,1
1078.7486515642,2017,6107,,,1,2,1
2988.0478087649,2017,6108,,,1,2,1
0,2017,6109,,,1,2,1
94.280326838466,2017,6110,,,1,2,1
2748.8855869242,2017,6111,,,1,2,1
445.93088071349,2017,6112,,,1,2,1
1523.5705323535,2017,6113,,,1,2,1
2298.0251346499,2017,6114,,,1,2,1
0,2017,6115,,,1,2,1
2866.7413213886,2017,6201,,,1,2,1
1650.1650165016,2017,6202,,,1,2,1
806.30711342053,2017,6203,,,1,2,1
4466.5586669752,2017,6204,,,1,2,1
0,2017,6205,,,1,2,1
4400.5708848716,2017,6206,,,1,2,1
2371.0952201731,2017,6207,,,1,2,1
161.63793103448,2017,6208,,,1,2,1
777.83179387457,2017,6209,,,1,2,1
0,2017,6210,,,1,2,1
2260.6382978723,2017,6211,,,1,2,1
2653.7216828479,2017,6212,,,1,2,1
0,2017,6213,,,1,2,1
3362.1517771374,2017,6214,,,1,2,1
2085.3540252182,2017,6215,,,1,2,1
0,2017,6216,,,1,2,1
0,2017,6217,,,1,2,1
1913.8755980861,2017,6218,,,1,2,1
1824.6325392803,2017,6219,,,1,2,1
172.91066282421,2017,6220,,,1,2,1
0,2017,6221,,,1,2,1
4667.7215189873,2017,7101,,,1,2,1
5732.018985031,2017,7102,,,1,2,1
0,2017,7103,,,1,2,1
441.30626654898,2017,7104,,,1,2,1
4243.119266055,2017,7105,,,1,2,1
0,2017,7106,,,1,2,1
1747.2603264618,2017,7107,,,1,2,1
2055.1577830814,2017,7108,,,1,2,1
5311.7782909931,2017,7109,,,1,2,1
2694.1362916006,2017,7110,,,1,2,1
2682.7371695179,2017,7111,,,1,2,1
1217.9487179487,2017,7112,,,1,2,1
5978.898007034,2017,7113,,,1,2,1
1446.4802314368,2017,7201,,,1,2,1
61.728395061728,2017,7202,,,1,2,1
403.38846308996,2017,7203,,,1,2,1
0,2017,7204,,,1,2,1
1165.695253955,2017,7205,,,1,2,1
1184.3663639953,2017,7206,,,1,2,1
1027.1347539476,2017,7207,,,1,2,1
2584.995785333,2017,7208,,,1,2,1
25866.188769415,2017,7209,,,1,2,1
290.32258064516,2017,7210,,,1,2,1
0,2017,7211,,,1,2,1
9647.8433006876,2017,7212,,,1,2,1
2178.1086297215,2017,7213,,,1,2,1
6577.5950668037,2017,8101,,,1,2,1
1438.8489208633,2017,8102,,,1,2,1
2372.8813559322,2017,8103,,,1,2,1
689.65517241379,2017,8104,,,1,2,1
0,2017,8105,,,1,2,1
875.94696969697,2017,8106,,,1,2,1
2610.5487480021,2017,8107,,,1,2,1
10730.974632844,2017,8108,,,1,2,1
32.669062397909,2017,8109,,,1,2,1
0,2017,8110,,,1,2,1
1054.1110330288,2017,8111,,,1,2,1
1730.3297420829,2017,8112,,,1,2,1
15868.263473054,2017,8113,,,1,2,1
29850.746268657,2017,8114,,,1,2,1
750.51759834369,2017,8115,,,1,2,1
2661.5969581749,2017,8116,,,1,2,1
2657.5450598605,2017,8117,,,1,2,1
2111.8932938125,2017,8118,,,1,2,1
1602.2099447514,2017,8119,,,1,2,1
493.0966469428,2017,8120,,,1,2,1
2949.9256321269,2017,8121,,,1,2,1
0,2017,8122,,,1,2,1
3116.1208702325,2017,,CZ0100,,1,2,1
777.96199464354,2017,,CZ0201,,1,2,1
593.62498386889,2017,,CZ0202,,1,2,1
3693.911466989,2017,,CZ0203,,1,2,1
3439.2523364486,2017,,CZ0204,,1,2,1
1421.5418261345,2017,,CZ0205,,1,2,1
1248.26629681,2017,,CZ0206,,1,2,1
39.741679085941,2017,,CZ0207,,1,2,1
2208.4278381282,2017,,CZ0208,,1,2,1
1215.8570378329,2017,,CZ0209,,1,2,1
0,2017,,CZ020A,,1,2,1
1307.4204946996,2017,,CZ020B,,1,2,1
4114.2303969022,2017,,CZ020C,,1,2,1
10036.759879218,2017,,CZ0311,,1,2,1
18664.454583161,2017,,CZ0312,,1,2,1
2955.295529553,2017,,CZ0313,,1,2,1
18634.865231724,2017,,CZ0314,,1,2,1
12817.124735729,2017,,CZ0315,,1,2,1
3121.4312904454,2017,,CZ0316,,1,2,1
2818.20587457,2017,,CZ0317,,1,2,1
2681.7515189608,2017,,CZ0321,,1,2,1
13678.789829417,2017,,CZ0322,,1,2,1
522.58572553511,2017,,CZ0323,,1,2,1
1340.830449827,2017,,CZ0324,,1,2,1
2885.8839050132,2017,,CZ0325,,1,2,1
1482.3261117446,2017,,CZ0326,,1,2,1
1009.8522167488,2017,,CZ0327,,1,2,1
2972.4933451642,2017,,CZ0411,,1,2,1
8980.7904074391,2017,,CZ0412,,1,2,1
1627.1289537713,2017,,CZ0413,,1,2,1
2776.6952455183,2017,,CZ0421,,1,2,1
12697.592726521,2017,,CZ0422,,1,2,1
1643.598615917,2017,,CZ0423,,1,2,1
392.44186046512,2017,,CZ0424,,1,2,1
2436.1813731204,2017,,CZ0425,,1,2,1
3150.1755835571,2017,,CZ0426,,1,2,1
4193.1120590989,2017,,CZ0427,,1,2,1
493.58341559724,2017,,CZ0511,,1,2,1
3457.1797446564,2017,,CZ0512,,1,2,1
3276.3532763533,2017,,CZ0513,,1,2,1
742.52830889178,2017,,CZ0514,,1,2,1
2360.8492499385,2017,,CZ0521,,1,2,1
6732.5720129538,2017,,CZ0522,,1,2,1
2366.6462293072,2017,,CZ0523,,1,2,1
4630.3818034119,2017,,CZ0524,,1,2,1
6056.8181818182,2017,,CZ0525,,1,2,1
299.24538121259,2017,,CZ0531,,1,2,1
3981.4814814815,2017,,CZ0532,,1,2,1
2723.6381809095,2017,,CZ0533,,1,2,1
358.01771245525,2017,,CZ0534,,1,2,1
3477.8935511124,2017,,CZ0631,,1,2,1
1539.338654504,2017,,CZ0632,,1,2,1
99.502487562189,2017,,CZ0633,,1,2,1
1541.87738991,2017,,CZ0634,,1,2,1
1394.8256467942,2017,,CZ0635,,1,2,1
2295.7059593196,2017,,CZ0641,,1,2,1
806.45161290323,2017,,CZ0642,,1,2,1
476.52192536275,2017,,CZ0643,,1,2,1
3418.1989627534,2017,,CZ0644,,1,2,1
2195.8345113561,2017,,CZ0645,,1,2,1
1598.1100611451,2017,,CZ0646,,1,2,1
624.6317030053,2017,,CZ0647,,1,2,1
5734.1124908692,2017,,CZ0711,,1,2,1
2038.5795703639,2017,,CZ0712,,1,2,1
1871.5286162763,2017,,CZ0713,,1,2,1
4542.5188374596,2017,,CZ0714,,1,2,1
3249.2184010719,2017,,CZ0715,,1,2,1
472.75114904793,2017,,CZ0721,,1,2,1
1576.7552558509,2017,,CZ0722,,1,2,1
4787.3354949456,2017,,CZ0723,,1,2,1
4449.0764033638,2017,,CZ0724,,1,2,1
14034.00309119,2017,,CZ0801,,1,2,1
1494.8421767867,2017,,CZ0802,,1,2,1
4569.5516883716,2017,,CZ0803,,1,2,1
2111.8869063012,2017,,CZ0804,,1,2,1
3508.2458770615,2017,,CZ0805,,1,2,1
1600.8492569002,2017,,CZ0806,,1,2,1
3116.1208702325,2017,,,CZ010,1,2,1
1529.7122245333,2017,,,CZ020,1,2,1
9177.9267663744,2017,,,CZ031,1,2,1
3195.8715171712,2017,,,CZ032,1,2,1
4844.0332852959,2017,,,CZ041,1,2,1
4081.760317783,2017,,,CZ042,1,2,1
2263.636890615,2017,,,CZ051,1,2,1
4114.0470176802,2017,,,CZ052,1,2,1
2024.7555012225,2017,,,CZ053,1,2,1
1678.3659682272,2017,,,CZ063,1,2,1
1334.6702317291,2017,,,CZ064,1,2,1
2940.1860504272,2017,,,CZ071,1,2,1
3126.0392417692,2017,,,CZ072,1,2,1
3426.9637530507,2017,,,CZ080,1,2,1
3103.0770943914,2017,,,CZ000,1,2,1
3080.0227197222,2016,,CZ0100,,1,2,1
1231.2078797304,2016,,CZ0201,,1,2,1
557.62081784387,2016,,CZ0202,,1,2,1
2216.0877233341,2016,,CZ0203,,1,2,1
3564.1547861507,2016,,CZ0204,,1,2,1
1288.5154061625,2016,,CZ0205,,1,2,1
4250.2951593861,2016,,CZ0206,,1,2,1
273.14112291351,2016,,CZ0207,,1,2,1
2788.5548011639,2016,,CZ0208,,1,2,1
1263.442439913,2016,,CZ0209,,1,2,1
0,2016,,CZ020A,,1,2,1
2140.8182683159,2016,,CZ020B,,1,2,1
1156.7807039134,2016,,CZ020C,,1,2,1
9617.9714823783,2016,,CZ0311,,1,2,1
16811.41439206,2016,,CZ0312,,1,2,1
3170.5484598047,2016,,CZ0313,,1,2,1
17006.269592476,2016,,CZ0314,,1,2,1
12949.260042283,2016,,CZ0315,,1,2,1
2574.4476464938,2016,,CZ0316,,1,2,1
4531.561461794,2016,,CZ0317,,1,2,1
3818.5654008439,2016,,CZ0321,,1,2,1
13730.862207897,2016,,CZ0322,,1,2,1
2149.4370522006,2016,,CZ0323,,1,2,1
1643.6554898093,2016,,CZ0324,,1,2,1
2236.6883658822,2016,,CZ0325,,1,2,1
6780.1584972116,2016,,CZ0326,,1,2,1
1295.1432129514,2016,,CZ0327,,1,2,1
16242.979603902,2016,,CZ0411,,1,2,1
10036.674816626,2016,,CZ0412,,1,2,1
1910.7306634057,2016,,CZ0413,,1,2,1
4362.1878946857,2016,,CZ0421,,1,2,1
13180.873180873,2016,,CZ0422,,1,2,1
2022.0789157285,2016,,CZ0423,,1,2,1
1096.3309457682,2016,,CZ0424,,1,2,1
2749.0601503759,2016,,CZ0425,,1,2,1
2743.1421446384,2016,,CZ0426,,1,2,1
4706.6206463759,2016,,CZ0427,,1,2,1
3047.263681592,2016,,CZ0511,,1,2,1
3357.2789913502,2016,,CZ0512,,1,2,1
3466.6666666667,2016,,CZ0513,,1,2,1
3161.0264038676,2016,,CZ0514,,1,2,1
3503.3702255139,2016,,CZ0521,,1,2,1
7760.1106118216,2016,,CZ0522,,1,2,1
2615.4974333904,2016,,CZ0523,,1,2,1
3741.9990152634,2016,,CZ0524,,1,2,1
4243.3947157726,2016,,CZ0525,,1,2,1
1372.0316622691,2016,,CZ0531,,1,2,1
2663.0948629058,2016,,CZ0532,,1,2,1
3447.4081529945,2016,,CZ0533,,1,2,1
1475.5959137344,2016,,CZ0534,,1,2,1
3703.1741492708,2016,,CZ0631,,1,2,1
5954.4456006475,2016,,CZ0632,,1,2,1
3095.0479233227,2016,,CZ0633,,1,2,1
1191.5104877746,2016,,CZ0634,,1,2,1
3181.9725965349,2016,,CZ0635,,1,2,1
1789.6009673519,2016,,CZ0641,,1,2,1
2785.1895171607,2016,,CZ0642,,1,2,1
674.74902627681,2016,,CZ0643,,1,2,1
5672.3951448143,2016,,CZ0644,,1,2,1
2476.9858593528,2016,,CZ0645,,1,2,1
1705.2721330112,2016,,CZ0646,,1,2,1
536.48068669528,2016,,CZ0647,,1,2,1
4732.4353840553,2016,,CZ0711,,1,2,1
2979.5986436155,2016,,CZ0712,,1,2,1
2059.4686814526,2016,,CZ0713,,1,2,1
4353.0048727666,2016,,CZ0714,,1,2,1
2921.0201101,2016,,CZ0715,,1,2,1
1017.3074382349,2016,,CZ0721,,1,2,1
2558.9764094362,2016,,CZ0722,,1,2,1
1513.2650129298,2016,,CZ0723,,1,2,1
4898.9678732374,2016,,CZ0724,,1,2,1
5933.762649494,2016,,CZ0801,,1,2,1
2340.0936037441,2016,,CZ0802,,1,2,1
4988.5057471264,2016,,CZ0803,,1,2,1
1836.9292089074,2016,,CZ0804,,1,2,1
3723.8052163425,2016,,CZ0805,,1,2,1
2026.9693607579,2016,,CZ0806,,1,2,1
8982.3892519971,2016,,CZ0100,,1,2,15
1648.8845780795,2016,,CZ0201,,1,2,15
4668.4350132626,2016,,CZ0202,,1,2,15
4211.1506524318,2016,,CZ0203,,1,2,15
4352.176088044,2016,,CZ0204,,1,2,15
6771.1598746081,2016,,CZ0205,,1,2,15
9869.8968147151,2016,,CZ0206,,1,2,15
1029.2953285827,2016,,CZ0207,,1,2,15
6631.679389313,2016,,CZ0208,,1,2,15
5832.1479374111,2016,,CZ0209,,1,2,15
0,2016,,CZ020A,,1,2,15
8641.975308642,2016,,CZ020B,,1,2,15
5882.3529411765,2016,,CZ020C,,1,2,15
21006.289308176,2016,,CZ0311,,1,2,15
27706.552706553,2016,,CZ0312,,1,2,15
5169.0821256039,2016,,CZ0313,,1,2,15
29884.318766067,2016,,CZ0314,,1,2,15
11018.3639399,2016,,CZ0315,,1,2,15
4175.0841750842,2016,,CZ0316,,1,2,15
14603.174603175,2016,,CZ0317,,1,2,15
6865.671641791,2016,,CZ0321,,1,2,15
19141.039236479,2016,,CZ0322,,1,2,15
7988.3381924198,2016,,CZ0323,,1,2,15
3127.3836765828,2016,,CZ0324,,1,2,15
4411.7647058824,2016,,CZ0325,,1,2,15
8201.581027668,2016,,CZ0326,,1,2,15
2780.1911381407,2016,,CZ0327,,1,2,15
27173.913043478,2016,,CZ0411,,1,2,15
10217.480508822,2016,,CZ0412,,1,2,15
5400.0981836033,2016,,CZ0413,,1,2,15
7704.7588216251,2016,,CZ0421,,1,2,15
20865.051903114,2016,,CZ0422,,1,2,15
4327.8437380314,2016,,CZ0423,,1,2,15
1960.7843137255,2016,,CZ0424,,1,2,15
12259.332023576,2016,,CZ0425,,1,2,15
4147.7866852562,2016,,CZ0426,,1,2,15
11041.819515774,2016,,CZ0427,,1,2,15
8121.4109926169,2016,,CZ0511,,1,2,15
11814.982403218,2016,,CZ0512,,1,2,15
8001.0493179433,2016,,CZ0513,,1,2,15
4337.2021991448,2016,,CZ0514,,1,2,15
10672.294241785,2016,,CZ0521,,1,2,15
16205.067766647,2016,,CZ0522,,1,2,15
3489.263803681,2016,,CZ0523,,1,2,15
7910.8635097493,2016,,CZ0524,,1,2,15
10956.790123457,2016,,CZ0525,,1,2,15
2000,2016,,CZ0531,,1,2,15
7216.2007986309,2016,,CZ0532,,1,2,15
7658.0226904376,2016,,CZ0533,,1,2,15
2550.5443234837,2016,,CZ0534,,1,2,15
8643.7440305635,2016,,CZ0631,,1,2,15
21419.927390077,2016,,CZ0632,,1,2,15
4164.152082076,2016,,CZ0633,,1,2,15
3972.9837107668,2016,,CZ0634,,1,2,15
7797.8339350181,2016,,CZ0635,,1,2,15
6713.1647776809,2016,,CZ0641,,1,2,15
6662.709600831,2016,,CZ0642,,1,2,15
936.00348280366,2016,,CZ0643,,1,2,15
12978.369384359,2016,,CZ0644,,1,2,15
6970.4284852142,2016,,CZ0645,,1,2,15
3832.3965252938,2016,,CZ0646,,1,2,15
10043.324143364,2016,,CZ0647,,1,2,15
1995.5654101996,2016,,CZ0711,,1,2,15
5090.9834389695,2016,,CZ0712,,1,2,15
5129.2920729123,2016,,CZ0713,,1,2,15
9813.5772071755,2016,,CZ0714,,1,2,15
2889.7338403042,2016,,CZ0715,,1,2,15
4766.107678729,2016,,CZ0721,,1,2,15
3040.9731113956,2016,,CZ0722,,1,2,15
5396.9250078444,2016,,CZ0723,,1,2,15
7361.213010516,2016,,CZ0724,,1,2,15
8393.5018050542,2016,,CZ0801,,1,2,15
4640.5634969961,2016,,CZ0802,,1,2,15
7429.2875044755,2016,,CZ0803,,1,2,15
7246.3768115942,2016,,CZ0804,,1,2,15
4597.9899497487,2016,,CZ0805,,1,2,15
3728.6152946337,2016,,CZ0806,,1,2,15
8267.062047895,2017,,,CZ010,1,2,15
3691.6281026504,2017,,,CZ020,1,2,15
15527.99483834,2017,,,CZ031,1,2,15
7355.3719008264,2017,,,CZ032,1,2,15
9077.1558245083,2017,,,CZ041,1,2,15
7994.6666666667,2017,,,CZ042,1,2,15
4390.9348441926,2017,,,CZ051,1,2,15
7254.7541258273,2017,,,CZ052,1,2,15
5307.9662931109,2017,,,CZ053,1,2,15
5844.6687143484,2017,,,CZ063,1,2,15
5481.4567044362,2017,,,CZ064,1,2,15
5337.8428056761,2017,,,CZ071,1,2,15
4398.8963342531,2017,,,CZ072,1,2,15
5751.5509380372,2017,,,CZ080,1,2,15
6592.4298055191,2017,,,CZ000,1,2,15
8267.062047895,2017,,CZ0100,,1,2,15
4339.5326657129,2017,,CZ0201,,1,2,15
4622.4961479199,2017,,CZ0202,,1,2,15
4355.4006968641,2017,,CZ0203,,1,2,15
3657.93376174,2017,,CZ0204,,1,2,15
3233.8308457711,2017,,CZ0205,,1,2,15
1816.5706690297,2017,,CZ0206,,1,2,15
663.28521264144,2017,,CZ0207,,1,2,15
5183.0718021874,2017,,CZ0208,,1,2,15
5499.5916144841,2017,,CZ0209,,1,2,15
0,2017,,CZ020A,,1,2,15
5539.9437976716,2017,,CZ020B,,1,2,15
7619.8630136986,2017,,CZ020C,,1,2,15
19563.581640331,2017,,CZ0311,,1,2,15
25230.987917555,2017,,CZ0312,,1,2,15
4796.511627907,2017,,CZ0313,,1,2,15
31294.269156471,2017,,CZ0314,,1,2,15
20280.296784831,2017,,CZ0315,,1,2,15
4593.8748335553,2017,,CZ0316,,1,2,15
5892.9374718848,2017,,CZ0317,,1,2,15
5266.9552669553,2017,,CZ0321,,1,2,15
22051.824431518,2017,,CZ0322,,1,2,15
3913.2882882883,2017,,CZ0323,,1,2,15
4347.8260869565,2017,,CZ0324,,1,2,15
6937.3942470389,2017,,CZ0325,,1,2,15
4365.0793650794,2017,,CZ0326,,1,2,15
3114.1868512111,2017,,CZ0327,,1,2,15
6899.8109640832,2017,,CZ0411,,1,2,15
15513.029315961,2017,,CZ0412,,1,2,15
3581.9430814524,2017,,CZ0413,,1,2,15
3751.2023084322,2017,,CZ0421,,1,2,15
18698.630136986,2017,,CZ0422,,1,2,15
4713.036868111,2017,,CZ0423,,1,2,15
1204.1884816754,2017,,CZ0424,,1,2,15
10757.754220652,2017,,CZ0425,,1,2,15
4282.7298050139,2017,,CZ0426,,1,2,15
10614.322064704,2017,,CZ0427,,1,2,15
4941.8604651163,2017,,CZ0511,,1,2,15
2972.2921914358,2017,,CZ0512,,1,2,15
6277.6764782495,2017,,CZ0513,,1,2,15
907.99031476998,2017,,CZ0514,,1,2,15
6602.3515224601,2017,,CZ0521,,1,2,15
7530.6479859895,2017,,CZ0522,,1,2,15
2272.7272727273,2017,,CZ0523,,1,2,15
5149.9717034522,2017,,CZ0524,,1,2,15
14258.114374034,2017,,CZ0525,,1,2,15
1005.4461667365,2017,,CZ0531,,1,2,15
10963.26294475,2017,,CZ0532,,1,2,15
5361.49471974,2017,,CZ0533,,1,2,15
2371.2948517941,2017,,CZ0534,,1,2,15
6873.1848983543,2017,,CZ0631,,1,2,15
10494.3273906,2017,,CZ0632,,1,2,15
361.88178528347,2017,,CZ0633,,1,2,15
3734.9397590361,2017,,CZ0634,,1,2,15
6118.687799484,2017,,CZ0635,,1,2,15
15761.589403974,2017,,CZ0641,,1,2,15
2133.5671489113,2017,,CZ0642,,1,2,15
600.08572653236,2017,,CZ0643,,1,2,15
11536.842105263,2017,,CZ0644,,1,2,15
5773.321178973,2017,,CZ0645,,1,2,15
2832.131822863,2017,,CZ0646,,1,2,15
10295.857988166,2017,,CZ0647,,1,2,15
4530.0113250283,2017,,CZ0711,,1,2,15
3796.9543147208,2017,,CZ0712,,1,2,15
4978.9029535865,2017,,CZ0713,,1,2,15
9019.8863636364,2017,,CZ0714,,1,2,15
4871.4998082087,2017,,CZ0715,,1,2,15
2909.2488059053,2017,,CZ0721,,1,2,15
2610.3770544634,2017,,CZ0722,,1,2,15
6784.4745976649,2017,,CZ0723,,1,2,15
4744.5255474453,2017,,CZ0724,,1,2,15
21507.352941176,2017,,CZ0801,,1,2,15
2283.6790278651,2017,,CZ0802,,1,2,15
5700.7125890736,2017,,CZ0803,,1,2,15
7189.3574865553,2017,,CZ0804,,1,2,15
5499.4954591322,2017,,CZ0805,,1,2,15
2602.719695862,2017,,CZ0806,,1,2,15
8267.062047895,2017,1000,,,1,2,15
721.73215717723,2017,2101,,,1,2,15
0,2017,2102,,,1,2,15
3019.2131747484,2017,2103,,,1,2,15
9611.8299445471,2017,2104,,,1,2,15
0,2017,2105,,,1,2,15
3786.1915367483,2017,2106,,,1,2,15
4618.4738955823,2017,2107,,,1,2,15
13931.888544892,2017,2108,,,1,2,15
4266.14481409,2017,2109,,,1,2,15
3496.9325153374,2017,2110,,,1,2,15
0,2017,2111,,,1,2,15
0,2017,2112,,,1,2,15
11148.086522463,2017,2113,,,1,2,15
4338.6243386243,2017,2114,,,1,2,15
760.2862254025,2017,2115,,,1,2,15
0,2017,2116,,,1,2,15
0,2017,2117,,,1,2,15
4545.4545454545,2017,2118,,,1,2,15
791.13924050633,2017,2119,,,1,2,15
6894.2436412316,2017,2120,,,1,2,15
7619.8630136986,2017,2121,,,1,2,15
9170.6001348618,2017,2122,,,1,2,15
2395.2095808383,2017,2123,,,1,2,15
4611.9235095613,2017,2124,,,1,2,15
13993.174061433,2017,2125,,,1,2,15
0,2017,2126,,,1,2,15
0,2017,3101,,,1,2,15
23294.406883835,2017,3102,,,1,2,15
36004.056795132,2017,3103,,,1,2,15
0,2017,3104,,,1,2,15
9056.9561157796,2017,3105,,,1,2,15
0,2017,3106,,,1,2,15
8800,2017,3107,,,1,2,15
38422.391857506,2017,3108,,,1,2,15
27171.215880893,2017,3109,,,1,2,15
3030.303030303,2017,3110,,,1,2,15
5549.6264674493,2017,3111,,,1,2,15
6709.0803932909,2017,3112,,,1,2,15
0,2017,3113,,,1,2,15
366.30036630037,2017,3114,,,1,2,15
6748.4662576687,2017,3115,,,1,2,15
6617.6470588235,2017,3116,,,1,2,15
5923.3449477352,2017,3117,,,1,2,15
0,2017,3201,,,1,2,15
8193.0415263749,2017,3202,,,1,2,15
7251.9083969466,2017,3203,,,1,2,15
